usage_id,equipment_id,rental_id,timestamp,latitude,longitude,runtime_hours_total,runtime_hours_session,idle_hours,fuel_level,fuel_consumption_rate,engine_temperature,hydraulic_pressure,vibration_level,load_weight,speed_kmh,battery_level,signal_strength,is_operating,operator_id
19292,CAT00171,RENT000965,2025-04-05 11:22:06,48.083824,-77.743763,10.99,3.69,0.0,52.76,9.087,71.43,2894.15,0.485,2097.14,18.18,56,3,1,OP6258
19293,CAT00171,RENT000965,2025-04-08 18:56:50,40.990562,-112.589375,10.99,0.0,1.82,38.79,0.0,86.21,1223.25,0.772,997.36,35.81,29,2,0,OP3297
19294,CAT00171,RENT000965,2025-04-12 02:31:34,45.641778,-67.781001,10.99,0.0,1.11,96.48,0.0,77.9,2863.48,1.772,2463.4,21.49,94,2,0,OP9943
19295,CAT00171,RENT000965,2025-04-15 10:06:18,27.438435,-96.751523,10.99,0.0,1.71,49.04,0.0,93.22,1519.61,0.176,160.4,4.1,44,5,0,OP3284
19296,CAT00171,RENT000965,2025-04-18 17:41:03,32.793548,-67.589398,14.75,3.75,0.0,76.07,19.211,109.49,1896.54,0.72,13.55,11.93,87,4,1,OP3236
19297,CAT00171,RENT000965,2025-04-22 01:15:47,43.305078,-81.620331,14.75,0.0,0.6,53.54,0.0,82.99,1991.42,1.174,969.34,32.25,49,3,0,OP8024
19298,CAT00171,RENT000965,2025-04-25 08:50:31,32.722148,-123.94468,16.07,1.32,0.0,44.55,21.922,103.95,2270.86,1.868,234.3,14.41,39,1,1,OP8301
19299,CAT00171,RENT000965,2025-04-28 16:25:15,28.220899,-97.317645,17.93,1.86,0.0,59.49,20.616,102.56,1745.4,1.218,1844.72,11.94,22,3,1,OP9556
19300,CAT00171,RENT000965,2025-05-02 00:00:00,48.337645,-124.353938,19.69,1.76,0.0,23.6,18.24,89.14,1961.52,1.807,467.24,27.62,69,3,1,OP5571
19301,CAT00103,RENT000966,2024-06-28 00:00:00,31.342353,-108.180937,3.98,3.98,0.0,14.9,7.883,106.3,2011.7,0.165,1254.76,13.42,76,5,1,OP9261
19302,CAT00103,RENT000966,2024-06-28 08:50:31,28.757106,-74.134174,3.98,0.0,1.44,82.97,0.0,70.73,1350.65,0.557,1961.98,28.67,90,4,0,OP4539
19303,CAT00103,RENT000966,2024-06-28 17:41:03,33.185759,-89.90172,3.98,0.0,0.91,14.21,0.0,79.17,1763.26,0.517,3752.11,4.5,100,5,0,OP8671
19304,CAT00103,RENT000966,2024-06-29 02:31:34,43.909353,-101.317963,3.98,0.0,1.33,60.57,0.0,99.91,1673.54,0.835,1991.88,20.22,20,4,0,OP4208
19305,CAT00103,RENT000966,2024-06-29 11:22:06,28.138574,-78.741044,5.78,1.8,0.0,13.23,23.041,74.75,2004.47,1.704,4883.89,29.14,93,1,1,OP9896
19306,CAT00103,RENT000966,2024-06-29 20:12:37,34.219285,-100.828678,5.78,0.0,0.32,24.07,0.0,102.29,1920.69,0.488,1951.1,10.37,31,4,0,OP7903
19307,CAT00103,RENT000966,2024-06-30 05:03:09,30.391316,-120.479753,5.78,0.0,1.72,95.14,0.0,109.4,1606.34,0.487,2533.27,18.64,22,5,0,OP6304
19308,CAT00103,RENT000966,2024-06-30 13:53:41,27.479228,-99.784054,6.76,0.97,0.0,38.15,11.175,90.85,1401.72,1.411,2700.77,21.36,66,1,1,OP4007
19309,CAT00103,RENT000966,2024-06-30 22:44:12,34.585287,-97.038567,6.76,0.0,1.46,72.85,0.0,83.01,1198.78,0.85,2389.48,3.04,92,3,0,OP2313
19310,CAT00103,RENT000966,2024-07-01 07:34:44,29.190767,-117.948871,6.76,0.0,0.75,70.45,0.0,85.09,2624.45,0.189,4764.78,7.0,46,5,0,OP2939
19311,CAT00103,RENT000966,2024-07-01 16:25:15,43.62785,-79.513047,6.76,0.0,1.12,14.77,0.0,100.07,2882.72,1.105,2625.0,37.6,70,2,0,OP2545
19312,CAT00103,RENT000966,2024-07-02 01:15:47,30.197771,-81.244408,7.69,0.94,0.0,57.94,16.239,109.22,2757.08,0.324,1570.53,15.81,74,1,1,OP8766
19313,CAT00103,RENT000966,2024-07-02 10:06:18,36.725279,-71.837099,8.65,0.96,0.0,27.25,18.072,78.23,1469.74,0.339,4460.55,27.15,75,2,1,OP1892
19314,CAT00103,RENT000966,2024-07-02 18:56:50,45.972111,-107.302285,9.19,0.54,0.0,15.37,8.728,100.66,1497.16,0.865,3403.73,35.12,31,3,1,OP2223
19315,CAT00103,RENT000966,2024-07-03 03:47:22,33.382529,-110.520359,9.19,0.0,1.07,76.56,0.0,74.64,1251.7,1.621,4334.74,9.92,58,4,0,OP9045
19316,CAT00103,RENT000966,2024-07-03 12:37:53,36.355972,-97.311629,9.19,0.0,1.72,87.49,0.0,75.73,2483.94,1.014,1002.24,4.66,58,2,0,OP5686
19317,CAT00103,RENT000966,2024-07-03 21:28:25,32.460193,-124.004067,11.69,2.51,0.0,51.29,13.637,87.32,2020.8,1.138,1361.61,36.08,90,4,1,OP8390
19318,CAT00103,RENT000966,2024-07-04 06:18:56,30.242902,-78.785593,15.1,3.41,0.0,27.96,9.676,77.15,2638.59,1.287,3752.95,28.75,75,3,1,OP6192
19319,CAT00103,RENT000966,2024-07-04 15:09:28,37.36903,-70.007839,15.9,0.8,0.0,54.57,8.482,81.97,1708.35,1.741,2290.64,1.08,99,1,1,OP7933
19320,CAT00103,RENT000966,2024-07-05 00:00:00,39.240003,-120.955181,18.37,2.46,0.0,11.7,14.365,80.32,1002.14,1.251,226.62,21.97,96,5,1,OP2875
19321,CAT00113,RENT000967,2023-12-03 00:00:00,48.594305,-71.745438,0.95,0.95,0.0,23.61,9.957,96.45,1411.53,0.742,124.25,34.33,36,4,1,OP7935
19322,CAT00113,RENT000967,2023-12-03 08:50:31,33.277782,-85.093928,2.59,1.65,0.0,34.47,16.974,84.79,1188.02,1.368,2495.62,2.96,45,4,1,OP3396
19323,CAT00113,RENT000967,2023-12-03 17:41:03,29.360482,-124.243036,4.61,2.02,0.0,79.26,22.816,72.0,1254.35,0.64,1367.73,10.65,76,3,1,OP6784
19324,CAT00113,RENT000967,2023-12-04 02:31:34,30.751794,-94.869319,4.61,0.0,1.71,65.13,0.0,71.96,2433.4,1.615,2325.63,34.23,60,2,0,OP3752
19325,CAT00113,RENT000967,2023-12-04 11:22:06,26.902451,-95.048383,4.61,0.0,1.27,97.54,0.0,100.63,2716.57,0.176,3101.24,5.04,45,3,0,OP2912
19326,CAT00113,RENT000967,2023-12-04 20:12:37,45.52058,-73.166644,4.61,0.0,1.38,28.27,0.0,88.99,2063.75,1.763,4836.46,39.27,54,5,0,OP8793
19327,CAT00113,RENT000967,2023-12-05 05:03:09,48.619929,-93.74416,4.61,0.0,0.86,85.5,0.0,109.2,1091.88,1.178,2362.51,27.73,80,1,0,OP9179
19328,CAT00113,RENT000967,2023-12-05 13:53:41,48.215533,-116.112848,5.56,0.94,0.0,54.14,12.701,85.31,1264.01,0.995,1925.6,0.38,71,5,1,OP1485
19329,CAT00113,RENT000967,2023-12-05 22:44:12,33.684493,-95.466714,5.56,0.0,0.1,51.04,0.0,90.31,2523.91,1.47,2978.3,25.69,86,1,0,OP4340
19330,CAT00113,RENT000967,2023-12-06 07:34:44,48.58513,-97.790306,5.56,0.0,0.22,11.98,0.0,84.48,1972.61,0.915,2919.17,8.15,77,3,0,OP5920
19331,CAT00113,RENT000967,2023-12-06 16:25:15,34.776709,-71.140811,8.45,2.9,0.0,38.26,10.208,73.32,1567.97,0.747,589.15,5.04,53,5,1,OP1015
19332,CAT00113,RENT000967,2023-12-07 01:15:47,46.26571,-72.99032,8.45,0.0,0.65,28.31,0.0,78.87,2041.55,0.463,2680.5,39.56,48,4,0,OP8059
19333,CAT00113,RENT000967,2023-12-07 10:06:18,44.358404,-109.239907,8.45,0.0,0.65,48.15,0.0,77.37,1353.52,1.337,3074.98,17.14,61,4,0,OP3699
19334,CAT00113,RENT000967,2023-12-07 18:56:50,40.663575,-71.336211,8.45,0.0,1.98,52.76,0.0,84.27,2242.37,0.107,2161.5,37.3,69,1,0,OP9967
19335,CAT00113,RENT000967,2023-12-08 03:47:22,44.106181,-105.822202,8.45,0.0,0.8,54.9,0.0,101.07,2330.32,0.338,4558.88,30.08,36,2,0,OP4805
19336,CAT00113,RENT000967,2023-12-08 12:37:53,45.050808,-108.339324,8.45,0.0,0.33,37.0,0.0,89.47,2112.22,0.934,1163.79,15.99,34,3,0,OP9133
19337,CAT00113,RENT000967,2023-12-08 21:28:25,39.280659,-76.578702,8.45,0.0,1.58,29.08,0.0,84.69,2526.55,0.29,3280.91,2.32,22,3,0,OP3965
19338,CAT00113,RENT000967,2023-12-09 06:18:56,48.229256,-120.996405,12.45,4.0,0.0,98.6,13.792,88.93,2754.48,1.744,3074.27,32.61,44,1,1,OP7193
19339,CAT00113,RENT000967,2023-12-09 15:09:28,32.57084,-122.177912,12.45,0.0,0.62,61.47,0.0,107.58,1360.62,1.252,595.5,38.64,97,3,0,OP9282
19340,CAT00113,RENT000967,2023-12-10 00:00:00,47.479792,-110.904329,12.45,0.0,1.48,81.38,0.0,81.65,1119.1,1.689,1462.64,33.17,94,3,0,OP2415
19341,CAT00171,RENT000968,2025-04-25 00:00:00,33.902246,-90.96736,0.0,0.0,1.84,32.41,0.0,70.11,2618.01,1.741,1471.91,28.03,60,5,0,OP8220
19342,CAT00171,RENT000968,2025-04-28 03:47:22,32.918053,-91.507103,0.0,0.0,1.45,91.6,0.0,77.1,2134.53,1.014,4920.03,1.02,88,4,0,OP8594
19343,CAT00171,RENT000968,2025-05-01 07:34:44,40.13955,-76.272998,0.0,0.0,0.6,32.79,0.0,107.8,2247.63,1.41,4245.09,29.12,93,3,0,OP3269
19344,CAT00171,RENT000968,2025-05-04 11:22:06,26.69,-115.955329,2.05,2.05,0.0,67.81,21.808,81.55,2103.83,0.499,2771.31,27.59,62,2,1,OP8153
19345,CAT00171,RENT000968,2025-05-07 15:09:28,39.173326,-107.869655,5.25,3.2,0.0,98.45,19.615,74.33,2270.4,1.13,847.67,3.95,22,1,1,OP4015
19346,CAT00171,RENT000968,2025-05-10 18:56:50,48.91108,-75.837657,7.82,2.57,0.0,80.33,16.835,89.48,2902.91,1.546,1510.46,12.29,25,2,1,OP6613
19347,CAT00171,RENT000968,2025-05-13 22:44:12,37.768706,-80.064417,7.82,0.0,1.15,64.04,0.0,92.05,2937.23,1.86,786.44,14.7,98,3,0,OP2060
19348,CAT00171,RENT000968,2025-05-17 02:31:34,28.521976,-107.47463,7.82,0.0,0.42,28.38,0.0,105.94,2815.54,0.957,3357.91,4.43,31,4,0,OP8554
19349,CAT00171,RENT000968,2025-05-20 06:18:56,35.463912,-72.072169,7.82,0.0,1.73,56.12,0.0,101.91,1452.4,0.594,4072.71,33.37,68,3,0,OP1961
19350,CAT00171,RENT000968,2025-05-23 10:06:18,48.226346,-76.570286,10.74,2.92,0.0,83.13,5.536,103.19,1492.14,1.899,3837.89,12.89,62,1,1,OP3550
19351,CAT00171,RENT000968,2025-05-26 13:53:41,34.966731,-105.013407,11.91,1.17,0.0,59.75,24.482,108.75,2977.64,0.192,4363.9,10.52,58,2,1,OP4992
19352,CAT00171,RENT000968,2025-05-29 17:41:03,46.844021,-82.047689,11.91,0.0,0.29,32.66,0.0,82.61,1036.58,1.561,4156.95,34.42,53,5,0,OP4949
19353,CAT00171,RENT000968,2025-06-01 21:28:25,35.964032,-93.198672,11.91,0.0,1.61,22.26,0.0,101.59,1100.32,0.321,795.68,10.95,48,4,0,OP7774
19354,CAT00171,RENT000968,2025-06-05 01:15:47,35.366215,-120.344239,11.91,0.0,0.85,79.36,0.0,102.5,1845.41,1.98,4201.59,25.56,60,2,0,OP6273
19355,CAT00171,RENT000968,2025-06-08 05:03:09,27.102304,-85.214178,11.91,0.0,0.18,16.47,0.0,72.62,1384.28,0.376,350.79,30.62,69,1,0,OP2556
19356,CAT00171,RENT000968,2025-06-11 08:50:31,40.167791,-101.493997,11.91,0.0,0.47,15.14,0.0,105.52,1518.1,1.12,3740.16,15.94,57,4,0,OP8354
19357,CAT00171,RENT000968,2025-06-14 12:37:53,42.699117,-74.046814,11.91,0.0,0.96,45.51,0.0,79.29,2300.64,1.598,547.39,14.18,46,2,0,OP6168
19358,CAT00171,RENT000968,2025-06-17 16:25:15,39.112781,-114.558697,14.85,2.94,0.0,91.88,23.491,84.9,1158.35,1.501,4065.44,23.12,97,3,1,OP1007
19359,CAT00171,RENT000968,2025-06-20 20:12:37,32.173319,-67.629983,14.85,0.0,1.38,76.93,0.0,101.53,2554.45,0.323,3117.28,29.53,73,1,0,OP6471
19360,CAT00171,RENT000968,2025-06-24 00:00:00,38.641125,-97.400146,14.85,0.0,1.01,30.83,0.0,102.43,2662.23,1.138,4507.02,0.83,87,5,0,OP6782
19361,CAT00127,RENT000969,2024-02-22 00:00:00,40.097638,-70.489333,0.0,0.0,1.97,77.71,0.0,75.57,1320.94,1.589,3123.61,37.68,75,3,0,OP2592
19362,CAT00127,RENT000969,2024-02-22 17:41:03,41.613558,-124.358865,3.14,3.14,0.0,52.42,23.139,72.84,2914.89,1.994,1995.62,32.26,82,4,1,OP3694
19363,CAT00127,RENT000969,2024-02-23 11:22:06,35.74957,-117.431595,3.14,0.0,0.32,39.44,0.0,94.25,1987.27,1.664,4362.76,3.61,84,4,0,OP7798
19364,CAT00127,RENT000969,2024-02-24 05:03:09,35.608526,-124.751071,3.14,0.0,1.71,46.68,0.0,75.74,1703.76,0.718,2585.84,19.77,57,5,0,OP9320
19365,CAT00127,RENT000969,2024-02-24 22:44:12,27.961302,-115.028708,3.14,0.0,0.33,10.48,0.0,84.08,1928.34,0.766,867.22,18.79,22,5,0,OP6171
19366,CAT00127,RENT000969,2024-02-25 16:25:15,44.194634,-67.638462,3.14,0.0,1.36,36.04,0.0,99.68,2462.75,1.067,1075.56,1.15,43,1,0,OP3532
19367,CAT00127,RENT000969,2024-02-26 10:06:18,27.991527,-67.382489,4.07,0.93,0.0,63.13,12.312,73.59,2778.68,1.778,3345.62,26.93,95,4,1,OP9205
19368,CAT00127,RENT000969,2024-02-27 03:47:22,40.441548,-122.66726,4.07,0.0,0.82,53.05,0.0,96.98,1607.89,1.912,862.73,1.92,83,4,0,OP4331
19369,CAT00127,RENT000969,2024-02-27 21:28:25,42.547543,-76.030916,4.07,0.0,0.85,45.65,0.0,79.82,2743.16,1.632,3980.4,10.69,97,5,0,OP9034
19370,CAT00127,RENT000969,2024-02-28 15:09:28,31.201757,-102.284469,8.03,3.97,0.0,20.89,11.059,100.12,2646.55,1.664,703.29,17.76,82,2,1,OP5519
19371,CAT00127,RENT000969,2024-02-29 08:50:31,28.093201,-94.754269,10.9,2.87,0.0,88.61,19.902,74.54,2778.19,0.289,1481.58,32.25,73,3,1,OP4046
19372,CAT00127,RENT000969,2024-03-01 02:31:34,45.601318,-73.628717,10.9,0.0,0.74,53.01,0.0,83.28,1684.39,1.621,845.41,16.81,85,3,0,OP1032
19373,CAT00127,RENT000969,2024-03-01 20:12:37,43.134514,-92.367905,10.9,0.0,1.3,69.83,0.0,109.37,1723.87,0.122,394.44,18.38,33,3,0,OP8613
19374,CAT00127,RENT000969,2024-03-02 13:53:41,33.66078,-76.843345,10.9,0.0,0.4,94.8,0.0,108.34,1006.56,1.973,864.05,22.21,64,1,0,OP1705
19375,CAT00127,RENT000969,2024-03-03 07:34:44,45.642264,-103.150943,10.9,0.0,1.67,10.32,0.0,101.36,2182.3,1.83,2863.22,18.07,84,1,0,OP1369
19376,CAT00127,RENT000969,2024-03-04 01:15:47,41.347056,-99.954899,12.38,1.48,0.0,17.15,22.665,94.81,2704.01,0.305,3280.49,12.03,75,1,1,OP5530
19377,CAT00127,RENT000969,2024-03-04 18:56:50,32.509347,-95.456863,14.89,2.5,0.0,89.98,18.444,87.28,2333.34,1.786,265.15,29.56,53,3,1,OP2359
19378,CAT00127,RENT000969,2024-03-05 12:37:53,36.621457,-84.078293,16.51,1.63,0.0,66.84,15.872,78.42,1609.57,0.236,3403.14,31.58,79,2,1,OP8677
19379,CAT00127,RENT000969,2024-03-06 06:18:56,30.098031,-81.062209,16.51,0.0,0.67,31.92,0.0,71.64,2830.43,1.05,4714.36,23.84,49,3,0,OP1104
19380,CAT00127,RENT000969,2024-03-07 00:00:00,37.24224,-100.871966,16.51,0.0,1.41,35.77,0.0,80.35,1407.25,0.176,3947.63,34.58,26,5,0,OP4705
19381,CAT00189,RENT000970,2025-04-18 00:00:00,30.944199,-107.028585,0.0,0.0,0.66,42.28,0.0,76.03,1274.9,0.234,282.75,38.79,46,3,0,OP4865
19382,CAT00189,RENT000970,2025-04-18 17:41:03,47.74458,-95.411069,3.43,3.43,0.0,79.39,8.511,107.15,2534.56,1.946,756.0,32.18,65,1,1,OP8071
19383,CAT00189,RENT000970,2025-04-19 11:22:06,40.024227,-113.313043,3.43,0.0,1.87,61.72,0.0,82.3,1478.16,0.869,4485.9,20.41,85,4,0,OP6009
19384,CAT00189,RENT000970,2025-04-20 05:03:09,47.757856,-95.480291,5.81,2.39,0.0,12.32,16.741,81.33,2992.33,0.363,2744.39,34.15,67,3,1,OP6819
19385,CAT00189,RENT000970,2025-04-20 22:44:12,45.467507,-88.813113,5.81,0.0,0.03,70.92,0.0,96.18,1638.55,0.434,957.79,20.25,51,3,0,OP6391
19386,CAT00189,RENT000970,2025-04-21 16:25:15,44.193902,-114.614879,5.81,0.0,1.1,27.42,0.0,77.09,1898.76,1.111,1305.38,26.71,99,3,0,OP2327
19387,CAT00189,RENT000970,2025-04-22 10:06:18,45.160366,-70.50035,8.16,2.34,0.0,73.05,20.054,84.89,2921.65,0.992,1840.31,20.45,73,2,1,OP9659
19388,CAT00189,RENT000970,2025-04-23 03:47:22,31.598855,-70.276323,8.16,0.0,1.3,73.1,0.0,86.66,2039.42,1.202,982.09,16.98,28,4,0,OP4146
19389,CAT00189,RENT000970,2025-04-23 21:28:25,37.224578,-71.397862,8.16,0.0,0.1,65.63,0.0,89.45,1449.85,1.854,888.66,0.8,51,5,0,OP1285
19390,CAT00189,RENT000970,2025-04-24 15:09:28,28.743024,-89.534669,11.91,3.75,0.0,82.38,21.583,95.83,1981.23,0.35,4569.18,3.01,99,2,1,OP2832
19391,CAT00189,RENT000970,2025-04-25 08:50:31,42.405715,-118.592155,14.55,2.64,0.0,33.93,16.927,108.19,1116.05,1.756,2062.47,35.26,30,2,1,OP6152
19392,CAT00189,RENT000970,2025-04-26 02:31:34,46.26629,-102.130348,14.55,0.0,0.69,98.29,0.0,103.05,2222.3,1.734,164.66,21.95,42,4,0,OP4526
19393,CAT00189,RENT000970,2025-04-26 20:12:37,45.331915,-89.024361,14.55,0.0,0.13,77.96,0.0,79.23,1569.79,1.183,3802.83,9.3,65,3,0,OP3525
19394,CAT00189,RENT000970,2025-04-27 13:53:41,39.885149,-76.855805,18.08,3.54,0.0,84.51,7.513,72.89,1152.43,0.951,4551.23,8.74,61,3,1,OP3091
19395,CAT00189,RENT000970,2025-04-28 07:34:44,43.19534,-86.317988,18.08,0.0,1.18,34.79,0.0,77.35,2672.36,1.442,3100.32,10.04,34,3,0,OP3884
19396,CAT00189,RENT000970,2025-04-29 01:15:47,47.820588,-122.861786,18.08,0.0,1.83,31.65,0.0,71.21,1629.91,1.458,1312.44,21.08,24,5,0,OP1235
19397,CAT00189,RENT000970,2025-04-29 18:56:50,27.154661,-107.163504,20.12,2.03,0.0,32.38,16.595,76.58,1387.5,1.229,2664.41,28.62,50,4,1,OP1635
19398,CAT00189,RENT000970,2025-04-30 12:37:53,27.752503,-77.085981,21.57,1.45,0.0,48.29,7.452,86.36,1399.89,1.884,4566.59,12.83,91,1,1,OP3372
19399,CAT00189,RENT000970,2025-05-01 06:18:56,41.96576,-93.885934,21.57,0.0,0.89,91.36,0.0,100.3,1767.91,1.231,3199.22,1.21,50,3,0,OP4619
19400,CAT00189,RENT000970,2025-05-02 00:00:00,48.367163,-88.581889,21.57,0.0,1.89,13.65,0.0,107.07,1113.66,1.991,4612.57,39.96,100,5,0,OP6357
19401,CAT00023,RENT000971,2025-08-27 00:00:00,42.590606,-70.577768,0.0,0.0,0.42,41.2,0.0,87.28,1072.1,0.564,2899.76,23.84,51,2,0,OP7937
19402,CAT00023,RENT000971,2025-08-27 02:09:19,33.377467,-77.151007,3.16,3.16,0.0,24.85,11.384,92.91,2931.83,1.202,14.29,35.53,56,1,1,OP5439
19403,CAT00023,RENT000971,2025-08-27 04:18:39,28.226053,-86.266654,3.16,0.0,1.07,82.31,0.0,107.94,2951.52,0.665,4374.53,20.39,53,1,0,OP8625
19404,CAT00023,RENT000971,2025-08-27 06:27:59,38.501388,-99.575215,3.16,0.0,0.47,27.14,0.0,105.25,2158.76,0.504,2166.1,39.12,47,3,0,OP5393
19405,CAT00023,RENT000971,2025-08-27 08:37:18,47.068595,-115.666209,6.31,3.15,0.0,79.93,20.1,78.91,1317.39,0.284,1750.73,19.29,43,5,1,OP7743
19406,CAT00023,RENT000971,2025-08-27 10:46:38,35.185654,-95.904126,7.3,0.98,0.0,44.29,14.514,81.18,1511.21,0.349,4559.64,35.58,78,5,1,OP8095
19407,CAT00023,RENT000971,2025-08-27 12:55:58,35.344817,-122.301477,10.29,2.99,0.0,62.2,6.772,74.46,1384.74,1.889,4556.88,12.43,33,3,1,OP4040
19408,CAT00023,RENT000971,2025-08-27 15:05:17,42.425794,-98.974762,12.52,2.23,0.0,86.36,7.254,88.57,1829.32,0.321,3816.59,31.03,56,1,1,OP2919
19409,CAT00023,RENT000971,2025-08-27 17:14:37,31.057823,-119.326974,14.09,1.57,0.0,71.89,7.212,88.79,1689.06,0.104,2871.49,38.25,100,1,1,OP7905
19410,CAT00023,RENT000971,2025-08-27 19:23:57,36.722349,-103.560943,15.99,1.9,0.0,35.87,15.578,83.16,2059.58,1.862,3230.09,24.59,92,4,1,OP8289
19411,CAT00023,RENT000971,2025-08-27 21:33:16,44.318151,-71.345791,15.99,0.0,0.21,34.23,0.0,88.83,2526.22,1.737,3234.79,12.25,40,2,0,OP6836
19412,CAT00023,RENT000971,2025-08-27 23:42:36,29.507443,-107.320978,18.94,2.95,0.0,52.37,7.436,72.33,1336.67,1.648,1859.16,0.81,44,3,1,OP5322
19413,CAT00023,RENT000971,2025-08-28 01:51:56,27.100785,-78.673295,18.94,0.0,1.77,97.98,0.0,88.22,1256.4,0.487,907.22,13.99,77,2,0,OP1943
19414,CAT00023,RENT000971,2025-08-28 04:01:16,46.68291,-107.879211,18.94,0.0,0.4,33.6,0.0,80.36,2603.84,1.696,3143.49,23.86,38,4,0,OP2247
19415,CAT00023,RENT000971,2025-08-28 06:10:35,26.09649,-80.529558,18.94,0.0,0.44,58.8,0.0,106.64,2417.78,1.778,4987.72,29.62,41,1,0,OP8451
19416,CAT00023,RENT000971,2025-08-28 08:19:55,41.204648,-96.232363,18.94,0.0,0.38,51.85,0.0,93.79,1690.52,0.342,252.44,6.73,81,2,0,OP3144
19417,CAT00023,RENT000971,2025-08-28 10:29:15,46.356611,-108.653451,21.27,2.33,0.0,12.14,24.862,87.15,1606.65,1.146,4307.3,36.0,33,4,1,OP1071
19418,CAT00023,RENT000971,2025-08-28 12:38:34,41.169787,-99.371823,24.77,3.5,0.0,54.37,17.369,103.28,1501.58,1.837,2229.77,35.33,37,2,1,OP4156
19419,CAT00023,RENT000971,2025-08-28 14:47:54,45.858881,-73.44183,25.3,0.53,0.0,15.49,7.759,90.74,2491.03,1.852,4779.18,20.02,69,2,1,OP2596
19420,CAT00023,RENT000971,2025-08-28 16:57:14,39.797207,-109.005953,28.0,2.7,0.0,44.84,23.384,106.14,1347.34,1.299,401.7,2.67,97,3,1,OP2999
19421,CAT00013,RENT000972,2025-07-14 00:00:00,39.984031,-86.632785,0.0,0.0,1.74,22.49,0.0,91.34,2426.36,0.488,3040.07,8.54,37,1,0,OP9343
19422,CAT00013,RENT000972,2025-07-16 09:44:03,43.719943,-103.182951,1.59,1.59,0.0,61.52,15.856,108.89,1328.7,1.714,4430.61,21.66,70,1,1,OP1073
19423,CAT00013,RENT000972,2025-07-18 19:28:07,47.134938,-88.346507,1.59,0.0,1.01,44.6,0.0,89.6,2020.51,1.316,2677.59,9.1,53,1,0,OP6620
19424,CAT00013,RENT000972,2025-07-21 05:12:11,26.271223,-104.443535,3.66,2.06,0.0,94.33,16.589,102.78,1901.04,0.104,1698.81,5.08,22,5,1,OP5612
19425,CAT00013,RENT000972,2025-07-23 14:56:15,34.449213,-76.167176,7.54,3.89,0.0,21.09,20.169,89.95,2811.76,1.797,213.7,14.93,53,2,1,OP4757
19426,CAT00013,RENT000972,2025-07-26 00:40:19,41.613221,-70.113287,7.54,0.0,0.05,57.12,0.0,80.73,1714.96,1.704,2181.39,29.05,52,3,0,OP2345
19427,CAT00013,RENT000972,2025-07-28 10:24:23,28.431386,-77.690806,9.85,2.31,0.0,36.77,23.104,80.9,1934.57,0.919,1036.44,36.27,45,2,1,OP6890
19428,CAT00013,RENT000972,2025-07-30 20:08:27,39.234982,-104.164822,9.85,0.0,0.09,38.52,0.0,78.19,1331.93,0.912,1590.86,22.23,49,1,0,OP7065
19429,CAT00013,RENT000972,2025-08-02 05:52:31,28.894896,-123.523173,12.84,2.99,0.0,22.83,14.098,98.4,2833.33,0.116,3855.14,29.0,28,1,1,OP8414
19430,CAT00013,RENT000972,2025-08-04 15:36:35,32.089983,-102.200682,12.84,0.0,0.08,73.3,0.0,85.71,2856.59,0.341,4623.09,4.6,94,2,0,OP6750
19431,CAT00013,RENT000972,2025-08-07 01:20:39,44.993545,-67.003003,12.84,0.0,0.63,34.97,0.0,107.62,1964.31,0.137,55.51,25.76,37,2,0,OP9755
19432,CAT00013,RENT000972,2025-08-09 11:04:43,33.963087,-89.623396,13.98,1.14,0.0,55.12,5.744,83.73,2105.77,0.631,677.84,18.74,41,2,1,OP5258
19433,CAT00013,RENT000972,2025-08-11 20:48:46,47.944266,-107.039476,15.69,1.71,0.0,86.37,13.414,77.0,2735.37,1.164,1772.69,30.24,80,2,1,OP7377
19434,CAT00013,RENT000972,2025-08-14 06:32:50,43.612304,-79.835779,15.69,0.0,1.78,27.31,0.0,73.18,1100.23,1.296,2990.51,23.23,68,1,0,OP9536
19435,CAT00013,RENT000972,2025-08-16 16:16:54,46.581588,-72.120488,17.27,1.59,0.0,36.32,15.848,105.59,1067.51,1.69,4773.99,30.42,77,1,1,OP4814
19436,CAT00013,RENT000972,2025-08-19 02:00:58,37.38489,-123.22379,19.31,2.03,0.0,65.55,14.591,99.08,2057.24,0.79,4362.93,7.53,29,1,1,OP7668
19437,CAT00013,RENT000972,2025-08-21 11:45:02,35.792298,-92.096022,19.31,0.0,1.71,12.6,0.0,73.98,2786.37,0.501,725.0,6.95,24,2,0,OP4022
19438,CAT00013,RENT000972,2025-08-23 21:29:06,37.418498,-92.657847,20.07,0.76,0.0,89.44,12.867,89.61,2932.97,0.227,618.44,22.5,67,3,1,OP7834
19439,CAT00013,RENT000972,2025-08-26 07:13:10,47.056572,-117.80216,22.81,2.74,0.0,17.73,5.5,99.94,2608.24,0.89,4423.05,38.02,78,1,1,OP5407
19440,CAT00013,RENT000972,2025-08-28 16:57:14,39.039161,-109.83464,25.69,2.88,0.0,54.72,24.505,80.32,2157.64,0.283,3636.57,11.79,44,3,1,OP4876
19441,CAT00130,RENT000973,2025-05-03 00:00:00,29.652903,-115.233765,0.0,0.0,0.07,70.14,0.0,102.22,2194.61,1.151,1144.75,0.55,53,3,0,OP5745
19442,CAT00130,RENT000973,2025-05-03 17:41:03,32.619563,-77.788615,0.0,0.0,1.25,49.22,0.0,88.73,2273.22,0.213,646.77,3.57,50,2,0,OP7493
